RecordID,Revenue,Net_Income,Total_Assets,Total_Liabilities,Equity,Industry_Sector,Country,Is_Fraud
1731,17.13,-23.27,36.1,59.11,-41.98,Retail,Germany,1
1732,145.85,24.52,790.24,681.4,108.84,Tech,Germany,0
1733,105.52,42.21,317.4,222.46,94.94,Tech,US,0
1734,223.11,13.1,208.45,168.12,40.33,Manufacturing,Germany,0
1735,107.71,10.22,248.01,132.15,115.86,Manufacturing,UK,0
1736,147.87,39.31,970.02,766.43,203.59,Tech,US,0
1737,148.72,40.29,869.02,627.45,241.57,Tech,India,0
1738,250.42,36.63,799.51,594.49,205.02,Finance,Germany,0
1739,129.54,24.78,908.83,743.52,165.31,Finance,Germany,0
1740,137.83,35.82,648.72,544.27,104.44,Retail,India,0
1741,286.73,5.75,653.23,405.16,248.08,Tech,Germany,0
1742,17.04,-18.42,33.18,70.33,-53.29,Finance,UK,1
1743,137.97,5.56,551.21,494.28,56.93,Manufacturing,US,0
1744,268.17,33.84,363.78,256.79,106.99,Tech,US,0
1745,107.29,31.37,660.01,371.69,288.32,Manufacturing,US,0
1746,2.84,-72.46,84.19,132.98,-130.14,Manufacturing,India,1
1747,146.51,42.51,736.0,560.55,175.45,Manufacturing,UK,0
1748,6.11,-83.53,30.53,47.88,-41.77,Tech,US,1
1749,13.48,-40.96,97.18,118.87,-105.38,Manufacturing,UK,1
1750,182.17,13.91,934.03,522.93,411.09,Retail,Germany,0
1751,287.8,37.06,324.46,277.9,46.56,Retail,US,0
1752,7.51,-89.14,16.3,34.85,-27.34,Retail,UK,1
1753,16.29,-96.04,39.35,56.12,-39.83,Retail,India,1
1754,240.09,14.82,778.84,578.63,200.21,Retail,UK,0
1755,2.54,-75.15,55.09,79.54,-77.0,Tech,UK,1
1756,80.52,43.35,940.24,815.7,124.53,Retail,Germany,0
1757,68.68,24.8,837.38,629.39,207.99,Finance,India,0
1758,10.75,-58.98,42.66,78.82,-68.07,Manufacturing,Germany,1
1759,86.07,13.6,438.36,355.07,83.29,Retail,US,0
1760,117.75,3.42,835.43,693.21,142.22,Tech,US,0
1761,3.15,-48.51,73.46,121.53,-118.38,Tech,US,1
1762,278.98,29.78,616.9,541.08,75.82,Retail,India,0
1763,262.97,21.97,908.44,550.62,357.82,Finance,India,0
1764,203.32,1.74,704.04,560.47,143.57,Tech,India,0
1765,196.58,9.21,420.84,276.89,143.95,Manufacturing,US,0
1766,137.74,29.23,775.08,401.6,373.48,Finance,US,0
1767,286.25,1.23,479.28,358.25,121.04,Tech,US,0
1768,240.88,49.55,817.79,713.72,104.08,Manufacturing,US,0
1769,170.17,31.15,256.49,190.96,65.52,Manufacturing,US,0
1770,289.35,27.52,496.05,440.94,55.11,Tech,US,0
1771,97.3,7.61,858.29,512.17,346.11,Retail,US,0
1772,1.56,-89.35,71.51,97.9,-96.35,Finance,US,1
1773,106.07,29.99,879.06,595.14,283.92,Retail,US,0
1774,95.22,8.57,392.35,290.16,102.18,Finance,India,0
1775,12.01,-8.12,90.54,131.24,-119.23,Manufacturing,UK,1
1776,106.36,48.22,363.75,185.07,178.68,Manufacturing,US,0
1777,152.47,44.83,487.24,366.25,120.98,Finance,Germany,0
1778,164.89,38.91,424.35,230.32,194.02,Retail,India,0
1779,16.36,-96.71,51.19,76.71,-60.34,Retail,Germany,1
1780,85.48,22.49,500.2,258.5,241.7,Manufacturing,India,0
1781,19.83,-29.35,13.67,32.29,-12.46,Manufacturing,US,1
1782,138.46,3.29,531.01,340.05,190.96,Retail,Germany,0
1783,214.19,15.97,331.03,199.31,131.72,Manufacturing,US,0
1784,168.49,49.08,412.85,326.35,86.5,Finance,India,0
1785,155.32,18.24,651.42,334.58,316.84,Retail,India,0
1786,74.29,3.51,733.38,649.16,84.23,Tech,US,0
1787,69.25,3.29,544.19,472.12,72.07,Retail,India,0
1788,18.77,-80.76,87.15,118.81,-100.04,Manufacturing,Germany,1
1789,54.59,8.24,837.99,429.58,408.41,Tech,US,0
1790,11.17,-22.26,79.28,120.35,-109.18,Retail,US,1
1791,273.81,42.94,351.63,307.63,44.0,Finance,UK,0
1792,53.57,37.01,508.23,322.89,185.34,Tech,UK,0
1793,243.66,9.68,845.64,722.74,122.9,Manufacturing,India,0
1794,106.52,11.24,508.85,344.09,164.75,Retail,Germany,0
1795,149.77,7.11,240.47,136.93,103.54,Finance,Germany,0
1796,299.9,42.46,807.85,658.99,148.86,Tech,India,0
1797,66.14,38.93,882.98,634.17,248.8,Finance,UK,0
1798,201.14,5.75,242.33,167.97,74.36,Finance,Germany,0
1799,1.6,-75.16,54.13,100.02,-98.42,Manufacturing,Germany,1
1800,98.56,41.84,462.84,276.52,186.31,Finance,UK,0
1801,272.94,1.53,319.09,182.07,137.01,Retail,US,0
1802,281.37,4.57,540.33,416.57,123.76,Manufacturing,UK,0
1803,268.6,8.06,420.72,239.64,181.08,Tech,US,0
1804,94.08,35.41,655.32,366.3,289.02,Tech,India,0
1805,297.15,25.1,419.83,361.97,57.87,Tech,Germany,0
1806,7.98,-97.57,80.4,112.81,-104.83,Finance,Germany,1
1807,139.9,47.08,603.27,409.13,194.15,Manufacturing,US,0
1808,142.82,41.19,462.28,318.17,144.11,Finance,US,0
1809,18.46,-46.88,10.7,57.66,-39.2,Tech,Germany,1
1810,234.42,28.07,728.14,524.59,203.55,Manufacturing,India,0
1811,219.88,33.43,519.46,273.63,245.82,Manufacturing,UK,0
1812,192.18,9.56,757.67,499.69,257.98,Retail,Germany,0
1813,15.38,-51.36,46.39,87.52,-72.14,Manufacturing,UK,1
1814,279.74,10.34,976.63,691.61,285.02,Manufacturing,US,0
1815,6.31,-35.9,53.63,79.16,-72.86,Tech,UK,1
1816,19.01,-81.85,60.5,97.73,-78.72,Tech,India,1
1817,120.2,34.67,735.33,428.85,306.48,Tech,India,0
1818,67.19,45.31,214.72,152.77,61.95,Retail,UK,0
1819,84.53,19.37,900.45,471.19,429.26,Finance,US,0
1820,219.18,21.32,765.37,516.53,248.84,Tech,Germany,0
1821,172.69,39.2,993.35,669.04,324.3,Finance,India,0
1822,274.3,36.86,640.69,472.81,167.88,Tech,US,0
1823,72.89,15.21,882.33,629.49,252.83,Finance,India,0
1824,243.45,38.2,303.6,256.6,47.0,Tech,UK,0
1825,240.89,27.4,531.44,422.8,108.64,Manufacturing,US,0
1826,53.2,46.82,514.23,373.67,140.56,Tech,India,0
1827,114.53,10.24,744.75,454.01,290.74,Retail,India,0
1828,259.94,30.94,576.25,488.11,88.14,Tech,Germany,0
1829,233.55,13.66,261.71,216.34,45.37,Manufacturing,India,0
1830,178.86,19.48,685.29,614.29,70.99,Retail,Germany,0
1831,223.18,18.59,490.64,270.64,220.01,Finance,US,0
1832,191.47,49.38,970.27,545.26,425.02,Tech,Germany,0
1833,102.68,12.08,310.99,183.06,127.93,Tech,India,0
1834,175.9,42.32,425.92,314.91,111.01,Finance,Germany,0
1835,293.01,40.56,714.95,489.03,225.92,Manufacturing,UK,0
1836,6.16,-20.29,48.82,92.36,-86.21,Manufacturing,UK,1
1837,178.4,38.66,542.87,384.14,158.73,Manufacturing,Germany,0
1838,197.2,17.91,322.86,280.69,42.17,Retail,UK,0
1839,295.71,9.78,480.18,345.89,134.29,Retail,US,0
1840,130.87,28.89,378.94,271.26,107.68,Finance,US,0
1841,279.56,19.53,291.76,221.61,70.16,Tech,Germany,0
1842,85.73,20.03,612.46,322.6,289.86,Retail,UK,0
1843,11.72,-85.8,39.84,71.68,-59.96,Manufacturing,US,1
1844,259.12,36.58,568.79,294.65,274.14,Retail,UK,0
1845,10.37,-45.61,64.19,103.42,-93.06,Retail,US,1
1846,286.34,10.06,861.37,527.03,334.34,Tech,India,0
1847,104.71,4.0,970.25,564.09,406.17,Retail,India,0
1848,195.26,41.22,745.5,633.3,112.2,Finance,UK,0
1849,8.16,-22.21,96.04,110.72,-102.56,Tech,Germany,1
1850,16.14,-12.19,83.2,132.67,-116.53,Manufacturing,India,1
1851,81.57,41.73,251.73,154.71,97.03,Retail,India,0
1852,94.41,4.69,919.31,502.75,416.56,Retail,India,0
1853,157.78,22.79,976.06,875.21,100.86,Manufacturing,UK,0
1854,251.3,40.08,805.98,473.29,332.69,Tech,UK,0
1855,252.6,5.15,242.51,172.38,70.13,Tech,US,0
1856,53.65,38.57,446.45,392.4,54.05,Tech,Germany,0
1857,260.78,10.36,762.18,583.74,178.44,Manufacturing,Germany,0
1858,82.26,28.51,701.68,409.8,291.88,Retail,India,0
1859,111.38,38.98,379.04,191.18,187.86,Tech,India,0
1860,6.64,-44.8,92.58,114.54,-107.9,Retail,India,1
1861,254.42,35.18,477.43,260.61,216.82,Manufacturing,UK,0
1862,273.61,36.42,309.64,159.18,150.47,Retail,India,0
1863,291.1,40.32,745.87,633.73,112.15,Tech,Germany,0
1864,254.25,27.57,297.39,260.07,37.32,Finance,UK,0
1865,122.4,2.06,899.55,664.76,234.79,Finance,US,0
1866,14.52,-2.03,89.07,121.24,-106.72,Finance,Germany,1
1867,241.94,30.29,379.87,210.79,169.08,Finance,US,0
1868,98.98,22.75,301.3,209.61,91.69,Tech,UK,0
1869,282.64,30.43,462.23,239.28,222.94,Tech,UK,0
1870,61.86,4.16,826.05,455.32,370.73,Manufacturing,UK,0
1871,233.68,9.29,340.82,204.04,136.77,Retail,US,0
1872,3.55,-71.7,53.16,76.98,-73.43,Manufacturing,US,1
1873,226.47,30.38,611.5,346.66,264.84,Tech,US,0
1874,9.82,-52.08,96.4,145.66,-135.84,Finance,Germany,1
1875,247.9,9.32,306.19,253.51,52.69,Finance,Germany,0
1876,107.02,20.33,266.9,172.07,94.83,Tech,India,0
1877,151.31,7.95,674.26,435.02,239.24,Finance,Germany,0
1878,248.23,8.38,496.53,335.61,160.92,Manufacturing,US,0
1879,269.58,10.12,730.55,548.04,182.51,Manufacturing,India,0
1880,216.83,38.21,662.06,579.54,82.52,Tech,India,0
1881,108.88,42.75,899.79,572.85,326.94,Manufacturing,US,0
1882,275.72,21.0,670.86,483.53,187.33,Retail,US,0
1883,105.29,5.22,311.5,209.36,102.14,Retail,India,0
1884,212.8,27.61,474.36,358.65,115.71,Tech,India,0
1885,202.29,28.54,480.88,352.94,127.94,Retail,UK,0
1886,63.42,25.54,926.82,825.34,101.48,Tech,Germany,0
1887,180.43,38.03,894.87,763.44,131.42,Manufacturing,UK,0
1888,110.42,19.83,386.1,242.9,143.2,Manufacturing,UK,0
1889,171.35,31.03,968.03,684.66,283.37,Manufacturing,Germany,0
1890,168.23,36.88,620.83,521.21,99.62,Manufacturing,UK,0
1891,3.77,-8.24,17.52,62.29,-58.52,Manufacturing,US,1
1892,185.17,34.9,621.84,347.79,274.05,Finance,US,0
1893,268.85,7.74,363.14,232.85,130.29,Manufacturing,UK,0
1894,51.4,17.29,905.83,783.6,122.22,Manufacturing,Germany,0
1895,102.69,11.2,301.43,220.13,81.3,Finance,India,0
1896,51.64,2.99,330.18,208.63,121.56,Tech,US,0
1897,150.3,45.61,771.06,591.08,179.98,Finance,UK,0
1898,275.83,35.68,206.37,115.74,90.63,Manufacturing,US,0
1899,278.68,19.48,945.58,637.32,308.26,Manufacturing,India,0
1900,17.2,-55.7,94.54,112.1,-94.9,Tech,Germany,1
1901,155.14,22.36,522.82,329.66,193.16,Manufacturing,US,0
1902,164.99,46.22,266.73,231.59,35.14,Manufacturing,US,0
1903,7.67,-33.1,76.08,96.25,-88.58,Tech,US,1
1904,259.78,28.65,565.41,433.61,131.8,Manufacturing,US,0
1905,142.53,10.51,469.48,293.35,176.13,Tech,US,0
1906,153.61,13.03,331.34,245.69,85.65,Retail,India,0
1907,282.48,42.31,648.86,500.35,148.51,Retail,Germany,0
1908,108.44,30.21,536.81,482.81,54.0,Tech,UK,0
1909,144.78,29.88,679.66,537.73,141.93,Manufacturing,UK,0
1910,90.41,8.48,589.31,414.47,174.84,Manufacturing,Germany,0
1911,162.38,15.93,270.51,230.15,40.36,Tech,US,0
1912,179.17,9.23,347.35,234.15,113.19,Retail,Germany,0
1913,4.31,-85.18,64.55,78.81,-74.5,Retail,UK,1
1914,226.5,46.79,469.72,235.56,234.16,Finance,Germany,0
1915,281.05,24.99,540.43,475.02,65.41,Finance,Germany,0
1916,58.86,49.91,463.05,280.63,182.43,Finance,India,0
1917,204.57,25.18,434.34,385.07,49.27,Manufacturing,India,0
1918,215.82,12.2,510.92,306.84,204.08,Tech,US,0
1919,249.15,14.89,228.16,133.26,94.9,Tech,Germany,0
1920,172.13,15.18,698.34,470.14,228.21,Tech,India,0
1921,96.77,37.62,963.4,591.79,371.61,Finance,US,0
1922,234.41,11.64,261.78,137.83,123.95,Tech,Germany,0
1923,236.78,22.12,905.04,697.64,207.4,Retail,Germany,0
1924,294.24,28.89,693.9,370.61,323.29,Retail,UK,0
1925,84.49,40.25,390.46,308.34,82.12,Tech,India,0
1926,270.78,26.56,431.23,335.75,95.48,Manufacturing,Germany,0
1927,63.37,23.66,398.05,327.59,70.46,Tech,Germany,0
1928,231.79,1.86,462.63,345.38,117.25,Finance,UK,0
1929,174.33,37.47,926.87,485.47,441.4,Finance,India,0
1930,272.02,11.16,763.72,579.48,184.24,Finance,India,0
1931,126.41,48.44,655.03,494.52,160.51,Manufacturing,Germany,0
1932,215.19,23.71,911.93,584.5,327.43,Retail,India,0
1933,202.67,41.46,599.36,422.5,176.86,Retail,Germany,0
1934,258.16,47.49,944.64,525.11,419.53,Finance,UK,0
1935,162.11,17.16,346.04,181.45,164.59,Manufacturing,UK,0
1936,18.75,-10.53,11.48,48.41,-29.66,Tech,India,1
1937,15.88,-88.26,32.44,77.17,-61.29,Retail,India,1
1938,17.19,-36.17,49.81,67.4,-50.21,Tech,India,1
1939,2.52,-30.25,82.2,105.05,-102.53,Retail,US,1
1940,9.17,-21.73,12.64,27.03,-17.86,Tech,India,1
1941,271.41,5.89,297.09,208.25,88.83,Retail,UK,0
1942,176.77,36.67,235.88,185.78,50.1,Retail,UK,0
1943,190.04,21.13,855.97,738.84,117.13,Retail,India,0
1944,240.0,22.61,352.49,179.76,172.73,Tech,India,0
1945,217.01,7.6,297.25,259.41,37.84,Tech,India,0
1946,136.3,14.36,313.72,186.04,127.68,Tech,UK,0
1947,208.85,10.07,609.52,315.19,294.33,Tech,India,0
1948,104.47,37.89,840.01,735.09,104.92,Manufacturing,Germany,0
1949,229.89,47.14,532.63,268.0,264.63,Retail,US,0
1950,85.05,5.53,273.2,211.48,61.71,Manufacturing,India,0
1951,135.19,15.22,224.63,176.17,48.46,Manufacturing,UK,0
1952,214.88,37.42,313.39,215.41,97.98,Retail,Germany,0
1953,296.74,14.15,653.26,375.54,277.73,Tech,Germany,0
1954,273.5,48.18,369.43,245.7,123.73,Finance,India,0
1955,105.46,29.37,394.44,291.73,102.71,Retail,India,0
1956,291.49,28.6,899.73,780.99,118.75,Manufacturing,US,0
1957,227.79,1.06,618.51,320.71,297.8,Finance,India,0
1958,54.81,38.51,946.28,600.17,346.11,Finance,UK,0
1959,190.6,30.2,758.38,458.69,299.7,Tech,UK,0
1960,268.36,47.62,479.95,422.99,56.96,Manufacturing,UK,0
1961,78.58,44.38,320.52,177.33,143.19,Manufacturing,UK,0
1962,134.26,28.29,765.16,384.9,380.27,Finance,Germany,0
1963,79.11,27.61,846.13,504.07,342.06,Tech,Germany,0
1964,139.08,44.96,761.38,389.45,371.93,Manufacturing,India,0
1965,232.43,8.69,228.21,126.85,101.36,Finance,US,0
1966,271.93,2.54,626.8,545.1,81.69,Finance,India,0
1967,256.45,45.36,826.24,577.92,248.32,Tech,US,0
1968,213.88,1.39,208.85,108.62,100.23,Finance,India,0
1969,157.63,5.55,406.62,349.76,56.85,Retail,India,0
1970,275.67,33.84,382.99,328.72,54.27,Tech,Germany,0
1971,147.75,14.6,942.17,681.81,260.36,Finance,US,0
1972,247.3,19.43,517.92,279.08,238.84,Retail,Germany,0
1973,91.23,44.95,838.64,500.62,338.02,Finance,Germany,0
1974,3.59,-3.51,66.52,114.13,-110.54,Finance,India,1
1975,55.98,23.78,778.28,444.12,334.16,Finance,UK,0
1976,137.04,2.55,340.79,265.66,75.13,Finance,Germany,0
1977,236.72,7.14,513.49,326.27,187.23,Finance,UK,0
1978,169.98,35.66,999.32,793.2,206.12,Retail,UK,0
1979,64.05,28.3,462.35,381.95,80.4,Retail,UK,0
1980,165.65,5.55,738.28,449.63,288.64,Retail,India,0
1981,153.89,48.94,714.12,497.72,216.41,Finance,India,0
1982,254.42,1.14,975.11,704.87,270.25,Tech,US,0
1983,264.41,15.48,712.9,514.15,198.75,Tech,Germany,0
1984,76.09,1.27,262.3,224.46,37.84,Manufacturing,Germany,0
1985,115.19,35.79,859.72,652.58,207.14,Tech,UK,0
1986,183.62,37.7,367.95,279.94,88.01,Retail,US,0
1987,197.53,47.13,205.96,163.76,42.2,Manufacturing,Germany,0
1988,126.27,11.8,461.54,341.19,120.35,Tech,US,0
1989,101.97,31.84,459.22,331.28,127.94,Manufacturing,Germany,0
1990,237.65,22.04,254.39,214.59,39.8,Manufacturing,Germany,0
1991,13.67,-59.29,69.92,107.64,-93.97,Tech,India,1
1992,173.12,26.26,859.86,467.79,392.07,Tech,India,0
1993,201.1,30.88,461.2,408.94,52.27,Finance,India,0
1994,54.37,12.17,608.37,416.27,192.1,Manufacturing,UK,0
1995,254.21,5.3,409.3,317.02,92.29,Retail,US,0
1996,298.34,48.11,945.72,474.18,471.54,Tech,US,0
1997,7.63,-26.18,22.73,54.52,-46.89,Finance,India,1
1998,12.2,-19.55,74.72,88.13,-75.94,Finance,UK,1
1999,250.2,36.03,430.73,314.54,116.18,Finance,US,0
2000,70.44,5.84,410.76,321.04,89.72,Manufacturing,India,0
